objekt_id,breitengrad,laengengrad,gemeindebezirk_code,gemeindebezirk_bisher,gemeindebezirk_polygon,zaehlgebiet_code,zaehlbezirk_code,sub_district_code,prognoseregion_code,gebietstyp_code,gebietstyp,aggregierter_gebietstyp_code,aggregierter_gebietstyp,zuordnungsmethode,geometrie_datenstand,anzahl_polygon_treffer,grenzfall,grenznah_unter_1m,grenzdistanz_meter,bezirk_konsistent,zaehlbezirk_konsistent,qualitaetsstatus
17801,48.176748,16.332787,12,12,12,12045,1204,91204,12B,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,42.754,1,1,eindeutig_zugeordnet
15633,48.227470,16.323680,18,18,18,18049,1804,91804,18C,C,Bebauung mit überwiegend durchgrüntem Geschoßwohnbau,CXY,stark durchmischte Gebiete geringerer Dichte,point_in_polygon_ray_casting,2026-09-03,1,0,0,70.469,1,1,eindeutig_zugeordnet
15634,48.198330,16.404232,3,3,3,03102,0310,90310,3D,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,65.767,1,1,eindeutig_zugeordnet
15635,48.193728,16.267773,14,14,14,14067,1406,91406,14B,B,zwischen- und nachkriegszeitliche Gebiete mittlerer Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,50.794,1,1,eindeutig_zugeordnet
15636,48.233526,16.363108,20,20,20,20060,2006,92006,20B,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,43.313,1,1,eindeutig_zugeordnet
17632,48.142724,16.291419,23,23,23,23073,2307,92307,23C,Y,heterogene Bebauung mit Überhang an Geschoßwohnungen,CXY,stark durchmischte Gebiete geringerer Dichte,point_in_polygon_ray_casting,2026-09-03,1,0,0,128.017,1,1,eindeutig_zugeordnet
17633,48.251388,16.403990,21,21,21,21261,2126,92126,21D,JN,Neubau ab 1991 und Stadterweiterung,JAN,"Mischgebiete der jüngeren Vergangenheit, Neubau- und Stadterweiterungsgebiete",point_in_polygon_ray_casting,2026-09-03,1,0,0,107.227,1,1,eindeutig_zugeordnet
17634,48.131319,16.283067,23,23,23,23113,2311,92311,23E,C,Bebauung mit überwiegend durchgrüntem Geschoßwohnbau,CXY,stark durchmischte Gebiete geringerer Dichte,point_in_polygon_ray_casting,2026-09-03,1,0,0,58.383,1,1,eindeutig_zugeordnet
17635,48.174477,16.408467,11,11,11,11032,1103,91103,11B,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,51.321,1,1,eindeutig_zugeordnet
17636,48.237570,16.381371,20,20,20,20080,2008,92008,20C,JA,Gebiete dominiert durch Bauten von 1961 bis 1991,JAN,"Mischgebiete der jüngeren Vergangenheit, Neubau- und Stadterweiterungsgebiete",point_in_polygon_ray_casting,2026-09-03,1,0,0,13.552,1,1,eindeutig_zugeordnet
17637,48.262583,16.398316,21,21,21,21212,2121,92121,21G,B,zwischen- und nachkriegszeitliche Gebiete mittlerer Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,49.478,1,1,eindeutig_zugeordnet
17723,48.217346,16.316096,16,16,16,16057,1605,91605,16C,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,3.894,1,1,eindeutig_zugeordnet
17724,48.167815,16.429272,11,11,11,11071,1107,91107,11D,Y,heterogene Bebauung mit Überhang an Geschoßwohnungen,CXY,stark durchmischte Gebiete geringerer Dichte,point_in_polygon_ray_casting,2026-09-03,1,0,0,151.860,1,1,eindeutig_zugeordnet
17725,48.243208,16.327571,19,19,19,19105,1910,91910,19A,C,Bebauung mit überwiegend durchgrüntem Geschoßwohnbau,CXY,stark durchmischte Gebiete geringerer Dichte,point_in_polygon_ray_casting,2026-09-03,1,0,0,75.477,1,1,eindeutig_zugeordnet
17722,48.214996,16.321046,16,16,16,16042,1604,91604,16C,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,21.655,1,1,eindeutig_zugeordnet
17813,48.178889,16.343610,12,12,12,12029,1202,91202,12A,Z,überwiegend städtische Infrastruktur und sonstige Nutzungen,ZI,industriell-gewerblich oder durch sonstige Nutzungen dominierte Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,33.419,1,1,eindeutig_zugeordnet
17814,48.177134,16.332726,12,12,12,12045,1204,91204,12B,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,9.170,1,1,eindeutig_zugeordnet
17815,48.258153,16.367383,19,19,19,19015,1901,91901,19A,C,Bebauung mit überwiegend durchgrüntem Geschoßwohnbau,CXY,stark durchmischte Gebiete geringerer Dichte,point_in_polygon_ray_casting,2026-09-03,1,0,0,32.230,1,1,eindeutig_zugeordnet
17816,48.134073,16.282770,23,23,23,23113,2311,92311,23E,C,Bebauung mit überwiegend durchgrüntem Geschoßwohnbau,CXY,stark durchmischte Gebiete geringerer Dichte,point_in_polygon_ray_casting,2026-09-03,1,0,0,80.419,1,1,eindeutig_zugeordnet
17817,48.220547,16.376222,2,2,2,02036,0203,90203,2C,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,9.549,1,1,eindeutig_zugeordnet
17818,48.241811,16.329808,19,19,19,19083,1908,91908,19C,JA,Gebiete dominiert durch Bauten von 1961 bis 1991,JAN,"Mischgebiete der jüngeren Vergangenheit, Neubau- und Stadterweiterungsgebiete",point_in_polygon_ray_casting,2026-09-03,1,0,0,50.795,1,1,eindeutig_zugeordnet
15638,48.206104,16.303444,16,16,16,16074,1607,91607,16D,B,zwischen- und nachkriegszeitliche Gebiete mittlerer Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,54.227,1,1,eindeutig_zugeordnet
15639,48.176752,16.332006,12,12,12,12045,1204,91204,12B,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,44.572,1,1,eindeutig_zugeordnet
15640,48.190255,16.374002,4,4,4,04026,0402,90402,4B,GG,Gründerzeit mit überwiegend größeren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,13.152,1,1,eindeutig_zugeordnet
15641,48.288334,16.389314,21,21,21,21142,2114,92114,21E,C,Bebauung mit überwiegend durchgrüntem Geschoßwohnbau,CXY,stark durchmischte Gebiete geringerer Dichte,point_in_polygon_ray_casting,2026-09-03,1,0,0,54.234,1,1,eindeutig_zugeordnet
15637,48.217088,16.384158,2,2,2,02045,0204,90204,2C,GG,Gründerzeit mit überwiegend größeren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,7.814,1,1,eindeutig_zugeordnet
17638,48.191352,16.297025,14,14,14,14031,1403,91403,14B,B,zwischen- und nachkriegszeitliche Gebiete mittlerer Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,40.258,1,1,eindeutig_zugeordnet
17639,48.192899,16.344117,6,6,6,06035,0603,90603,6A,GG,Gründerzeit mit überwiegend größeren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,65.370,1,1,eindeutig_zugeordnet
17640,48.240573,16.430893,22,22,22,22101,2210,92210,22G,R,Einfamilienhäuser und Kleingärten,RT,Einfamilienhausgebiete bzw. stark durchgrünte Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,94.758,1,1,eindeutig_zugeordnet
17726,48.196015,16.281134,14,14,14,14064,1406,91406,14B,JA,Gebiete dominiert durch Bauten von 1961 bis 1991,JAN,"Mischgebiete der jüngeren Vergangenheit, Neubau- und Stadterweiterungsgebiete",point_in_polygon_ray_casting,2026-09-03,1,0,0,57.067,1,1,eindeutig_zugeordnet
17727,48.169350,16.327917,12,12,12,12082,1208,91208,12D,JN,Neubau ab 1991 und Stadterweiterung,JAN,"Mischgebiete der jüngeren Vergangenheit, Neubau- und Stadterweiterungsgebiete",point_in_polygon_ray_casting,2026-09-03,1,0,0,103.314,1,1,eindeutig_zugeordnet
17728,48.167377,16.312738,12,12,12,12114,1211,91211,12E,C,Bebauung mit überwiegend durchgrüntem Geschoßwohnbau,CXY,stark durchmischte Gebiete geringerer Dichte,point_in_polygon_ray_casting,2026-09-03,1,0,0,143.565,1,1,eindeutig_zugeordnet
17729,48.234406,16.471078,22,22,22,22200,2220,92220,22A,X,heterogene Bebauung mit Überhang an Einfamilien- und Reihenhäusern,CXY,stark durchmischte Gebiete geringerer Dichte,point_in_polygon_ray_casting,2026-09-03,1,0,0,79.070,1,1,eindeutig_zugeordnet
17730,48.197893,16.309311,14,14,14,14021,1402,91402,14A,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,39.729,1,1,eindeutig_zugeordnet
17731,48.233707,16.369852,20,20,20,20050,2005,92005,20D,JA,Gebiete dominiert durch Bauten von 1961 bis 1991,JAN,"Mischgebiete der jüngeren Vergangenheit, Neubau- und Stadterweiterungsgebiete",point_in_polygon_ray_casting,2026-09-03,1,0,0,15.471,1,1,eindeutig_zugeordnet
17732,48.239512,16.441147,22,22,22,22132,2213,92213,22G,JA,Gebiete dominiert durch Bauten von 1961 bis 1991,JAN,"Mischgebiete der jüngeren Vergangenheit, Neubau- und Stadterweiterungsgebiete",point_in_polygon_ray_casting,2026-09-03,1,0,0,34.927,1,1,eindeutig_zugeordnet
17733,48.172703,16.379556,10,10,10,10230,1023,91023,10C,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,35.880,1,1,eindeutig_zugeordnet
17784,48.225731,16.307854,17,17,17,17030,1703,91703,17B,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,55.454,1,1,eindeutig_zugeordnet
17785,48.195339,16.406370,3,3,3,03066,0306,90306,3D,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,1.706,1,1,eindeutig_zugeordnet
17786,48.223517,16.386330,2,2,2,02024,0202,90202,2B,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,90.260,1,1,eindeutig_zugeordnet
17787,48.188822,16.327395,15,15,15,15056,1505,91505,15C,JA,Gebiete dominiert durch Bauten von 1961 bis 1991,JAN,"Mischgebiete der jüngeren Vergangenheit, Neubau- und Stadterweiterungsgebiete",point_in_polygon_ray_casting,2026-09-03,1,0,0,16.089,1,1,eindeutig_zugeordnet
17788,48.187357,16.373118,4,4,4,04041,0404,90404,4B,GG,Gründerzeit mit überwiegend größeren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,14.630,1,1,eindeutig_zugeordnet
15642,48.150763,16.266086,23,23,23,23140,2314,92314,23F,R,Einfamilienhäuser und Kleingärten,RT,Einfamilienhausgebiete bzw. stark durchgrünte Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,200.382,1,1,eindeutig_zugeordnet
15643,48.174532,16.325566,12,12,12,12072,1207,91207,12C,B,zwischen- und nachkriegszeitliche Gebiete mittlerer Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,22.733,1,1,eindeutig_zugeordnet
15644,48.219786,16.389193,2,2,2,02028,0202,90202,2B,GG,Gründerzeit mit überwiegend größeren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,55.735,1,1,eindeutig_zugeordnet
15645,48.168715,16.415531,11,11,11,11038,1103,91103,11B,JA,Gebiete dominiert durch Bauten von 1961 bis 1991,JAN,"Mischgebiete der jüngeren Vergangenheit, Neubau- und Stadterweiterungsgebiete",point_in_polygon_ray_casting,2026-09-03,1,0,0,69.210,1,1,eindeutig_zugeordnet
15646,48.227043,16.352077,9,9,9,09044,0904,90904,9A,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,49.958,1,1,eindeutig_zugeordnet
17641,48.198318,16.293386,14,14,14,14041,1404,91404,14C,JN,Neubau ab 1991 und Stadterweiterung,JAN,"Mischgebiete der jüngeren Vergangenheit, Neubau- und Stadterweiterungsgebiete",point_in_polygon_ray_casting,2026-09-03,1,0,0,10.699,1,1,eindeutig_zugeordnet
17642,48.137322,16.256424,23,23,23,23120,2312,92312,23E,X,heterogene Bebauung mit Überhang an Einfamilien- und Reihenhäusern,CXY,stark durchmischte Gebiete geringerer Dichte,point_in_polygon_ray_casting,2026-09-03,1,0,0,63.959,1,1,eindeutig_zugeordnet
17643,48.192270,16.377149,4,4,4,04024,0402,90402,4B,GG,Gründerzeit mit überwiegend größeren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,96.712,1,1,eindeutig_zugeordnet
17644,48.194268,16.319949,15,15,15,15068,1506,91506,15B,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,21.162,1,1,eindeutig_zugeordnet
17645,48.193330,16.405327,3,3,3,03071,0307,90307,3E,B,zwischen- und nachkriegszeitliche Gebiete mittlerer Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,20.306,1,1,eindeutig_zugeordnet
17646,48.134313,16.274406,23,23,23,23112,2311,92311,23E,C,Bebauung mit überwiegend durchgrüntem Geschoßwohnbau,CXY,stark durchmischte Gebiete geringerer Dichte,point_in_polygon_ray_casting,2026-09-03,1,0,0,93.428,1,1,eindeutig_zugeordnet
17734,48.261761,16.398252,21,21,21,21212,2121,92121,21G,B,zwischen- und nachkriegszeitliche Gebiete mittlerer Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,126.659,1,1,eindeutig_zugeordnet
17735,48.231584,16.446808,22,22,22,22152,2215,92215,22E,C,Bebauung mit überwiegend durchgrüntem Geschoßwohnbau,CXY,stark durchmischte Gebiete geringerer Dichte,point_in_polygon_ray_casting,2026-09-03,1,0,0,63.718,1,1,eindeutig_zugeordnet
17736,48.179109,16.343342,12,12,12,12029,1202,91202,12A,Z,überwiegend städtische Infrastruktur und sonstige Nutzungen,ZI,industriell-gewerblich oder durch sonstige Nutzungen dominierte Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,26.924,1,1,eindeutig_zugeordnet
17737,48.187963,16.298029,13,13,13,13033,1303,91303,13A,C,Bebauung mit überwiegend durchgrüntem Geschoßwohnbau,CXY,stark durchmischte Gebiete geringerer Dichte,point_in_polygon_ray_casting,2026-09-03,1,0,0,83.664,1,1,eindeutig_zugeordnet
17738,48.175015,16.323902,12,12,12,12072,1207,91207,12C,B,zwischen- und nachkriegszeitliche Gebiete mittlerer Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,37.152,1,1,eindeutig_zugeordnet
17739,48.171120,16.309196,12,12,12,12074,1207,91207,12C,C,Bebauung mit überwiegend durchgrüntem Geschoßwohnbau,CXY,stark durchmischte Gebiete geringerer Dichte,point_in_polygon_ray_casting,2026-09-03,1,0,0,21.383,1,1,eindeutig_zugeordnet
15567,48.233410,16.351455,19,19,19,19049,1904,91904,19B,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,31.700,1,1,eindeutig_zugeordnet
15568,48.160205,16.428009,11,11,11,11054,1105,91105,11C,X,heterogene Bebauung mit Überhang an Einfamilien- und Reihenhäusern,CXY,stark durchmischte Gebiete geringerer Dichte,point_in_polygon_ray_casting,2026-09-03,1,0,0,41.635,1,1,eindeutig_zugeordnet
15565,48.219142,16.359498,9,9,9,09053,0905,90905,9B,GG,Gründerzeit mit überwiegend größeren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,78.517,1,1,eindeutig_zugeordnet
15566,48.204269,16.326553,15,15,15,15011,1501,91501,15A,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,9.343,1,1,eindeutig_zugeordnet
15648,48.212782,16.319402,16,16,16,16044,1604,91604,16C,I,überwiegend industriell-gewerbliche Nutzung,ZI,industriell-gewerblich oder durch sonstige Nutzungen dominierte Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,45.636,1,1,eindeutig_zugeordnet
15649,48.182771,16.336989,12,12,12,12020,1202,91202,12A,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,66.862,1,1,eindeutig_zugeordnet
15647,48.168858,16.365909,10,10,10,10104,1010,91010,10F,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,47.367,1,1,eindeutig_zugeordnet
15650,48.256597,16.365277,19,19,19,19020,1902,91902,19B,B,zwischen- und nachkriegszeitliche Gebiete mittlerer Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,14.216,1,1,eindeutig_zugeordnet
17648,48.162860,16.304516,12,12,12,12116,1211,91211,12E,C,Bebauung mit überwiegend durchgrüntem Geschoßwohnbau,CXY,stark durchmischte Gebiete geringerer Dichte,point_in_polygon_ray_casting,2026-09-03,1,0,0,91.169,1,1,eindeutig_zugeordnet
17649,48.142718,16.345154,23,23,23,23181,2318,92318,23A,I,überwiegend industriell-gewerbliche Nutzung,ZI,industriell-gewerblich oder durch sonstige Nutzungen dominierte Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,95.739,1,1,eindeutig_zugeordnet
17650,48.196325,16.310110,14,14,14,14023,1402,91402,14A,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,37.720,1,1,eindeutig_zugeordnet
17651,48.224335,16.301766,17,17,17,17042,1704,91704,17C,R,Einfamilienhäuser und Kleingärten,RT,Einfamilienhausgebiete bzw. stark durchgrünte Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,59.543,1,1,eindeutig_zugeordnet
17647,48.218659,16.376095,2,2,2,02038,0203,90203,2C,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,40.404,1,1,eindeutig_zugeordnet
17740,48.290095,16.386127,21,21,21,21142,2114,92114,21E,C,Bebauung mit überwiegend durchgrüntem Geschoßwohnbau,CXY,stark durchmischte Gebiete geringerer Dichte,point_in_polygon_ray_casting,2026-09-03,1,0,0,24.109,1,1,eindeutig_zugeordnet
17741,48.233460,16.388720,20,20,20,20026,2002,92002,20C,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,46.217,1,1,eindeutig_zugeordnet
17742,48.157859,16.472594,11,11,11,11112,1111,91111,11D,C,Bebauung mit überwiegend durchgrüntem Geschoßwohnbau,CXY,stark durchmischte Gebiete geringerer Dichte,point_in_polygon_ray_casting,2026-09-03,1,0,0,102.254,1,1,eindeutig_zugeordnet
17743,48.225388,16.357856,9,9,9,09016,0901,90901,9A,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,50.832,1,1,eindeutig_zugeordnet
17744,48.138451,16.272002,23,23,23,23120,2312,92312,23E,X,heterogene Bebauung mit Überhang an Einfamilien- und Reihenhäusern,CXY,stark durchmischte Gebiete geringerer Dichte,point_in_polygon_ray_casting,2026-09-03,1,0,0,82.679,1,1,eindeutig_zugeordnet
17745,48.137865,16.396967,10,10,10,10180,1018,91018,10J,Y,heterogene Bebauung mit Überhang an Geschoßwohnungen,CXY,stark durchmischte Gebiete geringerer Dichte,point_in_polygon_ray_casting,2026-09-03,1,0,0,81.864,1,1,eindeutig_zugeordnet
15569,48.173350,16.311970,12,12,12,12074,1207,91207,12C,C,Bebauung mit überwiegend durchgrüntem Geschoßwohnbau,CXY,stark durchmischte Gebiete geringerer Dichte,point_in_polygon_ray_casting,2026-09-03,1,0,0,23.106,1,1,eindeutig_zugeordnet
15570,48.255831,16.365318,19,19,19,19020,1902,91902,19B,B,zwischen- und nachkriegszeitliche Gebiete mittlerer Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,32.699,1,1,eindeutig_zugeordnet
15571,48.217060,16.379629,2,2,2,02044,0204,90204,2C,GG,Gründerzeit mit überwiegend größeren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,93.849,1,1,eindeutig_zugeordnet
15652,48.175485,16.361603,10,10,10,10070,1007,91007,10F,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,72.992,1,1,eindeutig_zugeordnet
15653,48.214116,16.326195,17,17,17,17026,1702,91702,17A,JA,Gebiete dominiert durch Bauten von 1961 bis 1991,JAN,"Mischgebiete der jüngeren Vergangenheit, Neubau- und Stadterweiterungsgebiete",point_in_polygon_ray_casting,2026-09-03,1,0,0,53.358,1,1,eindeutig_zugeordnet
15654,48.214131,16.522886,22,22,22,22281,2228,92228,22B,R,Einfamilienhäuser und Kleingärten,RT,Einfamilienhausgebiete bzw. stark durchgrünte Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,118.959,1,1,eindeutig_zugeordnet
15651,48.187637,16.326195,15,15,15,15056,1505,91505,15C,JA,Gebiete dominiert durch Bauten von 1961 bis 1991,JAN,"Mischgebiete der jüngeren Vergangenheit, Neubau- und Stadterweiterungsgebiete",point_in_polygon_ray_casting,2026-09-03,1,0,0,99.168,1,1,eindeutig_zugeordnet
17652,48.173363,16.353562,10,10,10,10083,1008,91008,10F,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,44.112,1,1,eindeutig_zugeordnet
17653,48.265060,16.389445,21,21,21,21183,2118,92118,21F,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,59.917,1,1,eindeutig_zugeordnet
